,Family,LigandType,Value,Category
7079,Chemokine ,protein,41.0,Identify
7080,Chemokine ,protein,65.0,Similarity
7081,Chemokine ,protein,40.0,Identify
7082,Chemokine ,protein,64.0,Similarity
7083,Chemokine ,protein,44.0,Identify
7084,Chemokine ,protein,63.0,Similarity
7085,Chemokine ,protein,39.0,Identify
7086,Chemokine ,protein,63.0,Similarity
7087,Chemokine ,protein,38.0,Identify
7088,Chemokine ,protein,62.0,Similarity
7089,Chemokine ,protein,40.0,Identify
7090,Chemokine ,protein,62.0,Similarity
7091,Chemokine ,protein,40.0,Identify
7092,Chemokine ,protein,62.0,Similarity
7093,Chemokine ,protein,35.0,Identify
7094,Chemokine ,protein,60.0,Similarity
7095,Chemokine ,protein,41.0,Identify
7096,Chemokine ,protein,60.0,Similarity
7097,Chemokine ,protein,40.0,Identify
7098,Chemokine ,protein,60.0,Similarity
7099,Chemokine ,protein,37.0,Identify
7100,Chemokine ,protein,59.0,Similarity
7101,Chemokine ,protein,39.0,Identify
7102,Chemokine ,protein,57.0,Similarity
7103,Chemokine ,protein,31.0,Identify
7104,Chemokine ,protein,55.0,Similarity
7105,Chemokine ,protein,34.0,Identify
7106,Chemokine ,protein,55.0,Similarity
7107,Chemokine ,protein,31.0,Identify
7108,Chemokine ,protein,53.0,Similarity
7109,Chemokine ,protein,29.0,Identify
7110,Chemokine ,protein,30.0,Similarity
7111,Chemokine ,protein,14.0,Identify
7112,Chemokine ,protein,64.0,Similarity
7113,Chemokine ,protein,42.0,Identify
7114,Chemokine ,protein,64.0,Similarity
7115,Chemokine ,protein,37.0,Identify
7116,Chemokine ,protein,61.0,Similarity
7117,Chemokine ,protein,40.0,Identify
7118,Chemokine ,protein,61.0,Similarity
7119,Chemokine ,protein,38.0,Identify
7120,Chemokine ,protein,61.0,Similarity
7121,Chemokine ,protein,37.0,Identify
7122,Chemokine ,protein,60.0,Similarity
7123,Chemokine ,protein,41.0,Identify
7124,Chemokine ,protein,59.0,Similarity
7125,Chemokine ,protein,38.0,Identify
7126,Chemokine ,protein,59.0,Similarity
7127,Chemokine ,protein,37.0,Identify
7128,Chemokine ,protein,59.0,Similarity
7129,Chemokine ,protein,34.0,Identify
7130,Chemokine ,protein,58.0,Similarity
7131,Chemokine ,protein,39.0,Identify
7132,Chemokine ,protein,58.0,Similarity
7133,Chemokine ,protein,36.0,Identify
7134,Chemokine ,protein,58.0,Similarity
7135,Chemokine ,protein,34.0,Identify
7136,Chemokine ,protein,58.0,Similarity
7137,Chemokine ,protein,33.0,Identify
7138,Chemokine ,protein,57.0,Similarity
7139,Chemokine ,protein,34.0,Identify
7140,Chemokine ,protein,56.0,Similarity
7141,Chemokine ,protein,31.0,Identify
7142,Chemokine ,protein,55.0,Similarity
7143,Chemokine ,protein,31.0,Identify
7144,Chemokine ,protein,52.0,Similarity
7145,Chemokine ,protein,33.0,Identify
7146,Chemokine ,protein,50.0,Similarity
7147,Chemokine ,protein,29.0,Identify
7148,Chemokine ,protein,34.0,Similarity
7149,Chemokine ,protein,16.0,Identify
7150,Chemokine ,protein,72.0,Similarity
7151,Chemokine ,protein,49.0,Identify
7152,Chemokine ,protein,65.0,Similarity
7153,Chemokine ,protein,42.0,Identify
7154,Chemokine ,protein,65.0,Similarity
7155,Chemokine ,protein,40.0,Identify
7156,Chemokine ,protein,64.0,Similarity
7157,Chemokine ,protein,39.0,Identify
7158,Chemokine ,protein,64.0,Similarity
7159,Chemokine ,protein,39.0,Identify
7160,Chemokine ,protein,63.0,Similarity
7161,Chemokine ,protein,43.0,Identify
7162,Chemokine ,protein,62.0,Similarity
7163,Chemokine ,protein,43.0,Identify
7164,Chemokine ,protein,60.0,Similarity
7165,Chemokine ,protein,39.0,Identify
7166,Chemokine ,protein,59.0,Similarity
7167,Chemokine ,protein,40.0,Identify
7168,Chemokine ,protein,59.0,Similarity
7169,Chemokine ,protein,37.0,Identify
7170,Chemokine ,protein,59.0,Similarity
7171,Chemokine ,protein,37.0,Identify
7172,Chemokine ,protein,58.0,Similarity
7173,Chemokine ,protein,38.0,Identify
7174,Chemokine ,protein,57.0,Similarity
7175,Chemokine ,protein,37.0,Identify
7176,Chemokine ,protein,57.0,Similarity
7177,Chemokine ,protein,35.0,Identify
7178,Chemokine ,protein,56.0,Similarity
7179,Chemokine ,protein,29.0,Identify
7180,Chemokine ,protein,54.0,Similarity
7181,Chemokine ,protein,30.0,Identify
7182,Chemokine ,protein,49.0,Similarity
7183,Chemokine ,protein,30.0,Identify
7184,Chemokine ,protein,31.0,Similarity
7185,Chemokine ,protein,15.0,Identify
7186,Chemokine ,protein,68.0,Similarity
7187,Chemokine ,protein,50.0,Identify
7188,Chemokine ,protein,68.0,Similarity
7189,Chemokine ,protein,48.0,Identify
7190,Chemokine ,protein,66.0,Similarity
7191,Chemokine ,protein,49.0,Identify
7192,Chemokine ,protein,64.0,Similarity
7193,Chemokine ,protein,44.0,Identify
7194,Chemokine ,protein,62.0,Similarity
7195,Chemokine ,protein,42.0,Identify
7196,Chemokine ,protein,58.0,Similarity
7197,Chemokine ,protein,37.0,Identify
7198,Chemokine ,protein,58.0,Similarity
7199,Chemokine ,protein,35.0,Identify
7200,Chemokine ,protein,56.0,Similarity
7201,Chemokine ,protein,33.0,Identify
7202,Chemokine ,protein,54.0,Similarity
7203,Chemokine ,protein,35.0,Identify
7204,Chemokine ,protein,54.0,Similarity
7205,Chemokine ,protein,29.0,Identify
7206,Chemokine ,protein,54.0,Similarity
7207,Chemokine ,protein,27.0,Identify
7208,Chemokine ,protein,53.0,Similarity
7209,Chemokine ,protein,30.0,Identify
7210,Chemokine ,protein,53.0,Similarity
7211,Chemokine ,protein,29.0,Identify
7212,Chemokine ,protein,48.0,Similarity
7213,Chemokine ,protein,28.0,Identify
7214,Chemokine ,protein,47.0,Similarity
7215,Chemokine ,protein,27.0,Identify
7216,Chemokine ,protein,46.0,Similarity
7217,Chemokine ,protein,27.0,Identify
7218,Chemokine ,protein,33.0,Similarity
7219,Chemokine ,protein,18.0,Identify
7220,Chemokine ,protein,64.0,Similarity
7221,Chemokine ,protein,42.0,Identify
7222,Chemokine ,protein,63.0,Similarity
7223,Chemokine ,protein,39.0,Identify
7224,Chemokine ,protein,62.0,Similarity
7225,Chemokine ,protein,42.0,Identify
7226,Chemokine ,protein,62.0,Similarity
7227,Chemokine ,protein,40.0,Identify
7228,Chemokine ,protein,62.0,Similarity
7229,Chemokine ,protein,39.0,Identify
7230,Chemokine ,protein,61.0,Similarity
7231,Chemokine ,protein,37.0,Identify
7232,Chemokine ,protein,58.0,Similarity
7233,Chemokine ,protein,38.0,Identify
7234,Chemokine ,protein,58.0,Similarity
7235,Chemokine ,protein,38.0,Identify
7236,Chemokine ,protein,58.0,Similarity
7237,Chemokine ,protein,37.0,Identify
7238,Chemokine ,protein,56.0,Similarity
7239,Chemokine ,protein,30.0,Identify
7240,Chemokine ,protein,55.0,Similarity
7241,Chemokine ,protein,33.0,Identify
7242,Chemokine ,protein,54.0,Similarity
7243,Chemokine ,protein,32.0,Identify
7244,Chemokine ,protein,53.0,Similarity
7245,Chemokine ,protein,30.0,Identify
7246,Chemokine ,protein,50.0,Similarity
7247,Chemokine ,protein,32.0,Identify
7248,Chemokine ,protein,50.0,Similarity
7249,Chemokine ,protein,30.0,Identify
7250,Chemokine ,protein,35.0,Similarity
7251,Chemokine ,protein,18.0,Identify
7252,Chemokine ,protein,59.0,Similarity
7253,Chemokine ,protein,34.0,Identify
7254,Chemokine ,protein,58.0,Similarity
7255,Chemokine ,protein,31.0,Identify
7256,Chemokine ,protein,57.0,Similarity
7257,Chemokine ,protein,34.0,Identify
7258,Chemokine ,protein,56.0,Similarity
7259,Chemokine ,protein,31.0,Identify
7260,Chemokine ,protein,56.0,Similarity
7261,Chemokine ,protein,29.0,Identify
7262,Chemokine ,protein,56.0,Similarity
7263,Chemokine ,protein,29.0,Identify
7264,Chemokine ,protein,55.0,Similarity
7265,Chemokine ,protein,31.0,Identify
7266,Chemokine ,protein,55.0,Similarity
7267,Chemokine ,protein,29.0,Identify
7268,Chemokine ,protein,54.0,Similarity
7269,Chemokine ,protein,34.0,Identify
7270,Chemokine ,protein,54.0,Similarity
7271,Chemokine ,protein,33.0,Identify
7272,Chemokine ,protein,54.0,Similarity
7273,Chemokine ,protein,31.0,Identify
7274,Chemokine ,protein,53.0,Similarity
7275,Chemokine ,protein,31.0,Identify
7276,Chemokine ,protein,52.0,Similarity
7277,Chemokine ,protein,30.0,Identify
7278,Chemokine ,protein,48.0,Similarity
7279,Chemokine ,protein,26.0,Identify
7280,Chemokine ,protein,37.0,Similarity
7281,Chemokine ,protein,16.0,Identify
7282,Chemokine ,protein,69.0,Similarity
7283,Chemokine ,protein,50.0,Identify
7284,Chemokine ,protein,69.0,Similarity
7285,Chemokine ,protein,48.0,Identify
7286,Chemokine ,protein,68.0,Similarity
7287,Chemokine ,protein,50.0,Identify
7288,Chemokine ,protein,66.0,Similarity
7289,Chemokine ,protein,48.0,Identify
7290,Chemokine ,protein,66.0,Similarity
7291,Chemokine ,protein,44.0,Identify
7292,Chemokine ,protein,65.0,Similarity
7293,Chemokine ,protein,49.0,Identify
7294,Chemokine ,protein,64.0,Similarity
7295,Chemokine ,protein,46.0,Identify
7296,Chemokine ,protein,61.0,Similarity
7297,Chemokine ,protein,41.0,Identify
7298,Chemokine ,protein,60.0,Similarity
7299,Chemokine ,protein,39.0,Identify
7300,Chemokine ,protein,57.0,Similarity
7301,Chemokine ,protein,35.0,Identify
7302,Chemokine ,protein,56.0,Similarity
7303,Chemokine ,protein,38.0,Identify
7304,Chemokine ,protein,56.0,Similarity
7305,Chemokine ,protein,38.0,Identify
7306,Chemokine ,protein,52.0,Similarity
7307,Chemokine ,protein,33.0,Identify
7308,Chemokine ,protein,36.0,Similarity
7309,Chemokine ,protein,18.0,Identify
7310,Chemokine ,protein,63.0,Similarity
7311,Chemokine ,protein,47.0,Identify
7312,Chemokine ,protein,62.0,Similarity
7313,Chemokine ,protein,41.0,Identify
7314,Chemokine ,protein,61.0,Similarity
7315,Chemokine ,protein,37.0,Identify
7316,Chemokine ,protein,60.0,Similarity
7317,Chemokine ,protein,46.0,Identify
7318,Chemokine ,protein,59.0,Similarity
7319,Chemokine ,protein,39.0,Identify
7320,Chemokine ,protein,59.0,Similarity
7321,Chemokine ,protein,37.0,Identify
7322,Chemokine ,protein,58.0,Similarity
7323,Chemokine ,protein,38.0,Identify
7324,Chemokine ,protein,58.0,Similarity
7325,Chemokine ,protein,38.0,Identify
7326,Chemokine ,protein,57.0,Similarity
7327,Chemokine ,protein,36.0,Identify
7328,Chemokine ,protein,57.0,Similarity
7329,Chemokine ,protein,35.0,Identify
7330,Chemokine ,protein,56.0,Similarity
7331,Chemokine ,protein,46.0,Identify
7332,Chemokine ,protein,52.0,Similarity
7333,Chemokine ,protein,34.0,Identify
7334,Chemokine ,protein,33.0,Similarity
7335,Chemokine ,protein,19.0,Identify
7336,Chemokine ,protein,86.0,Similarity
7337,Chemokine ,protein,71.0,Identify
7338,Chemokine ,protein,80.0,Similarity
7339,Chemokine ,protein,62.0,Identify
7340,Chemokine ,protein,78.0,Similarity
7341,Chemokine ,protein,63.0,Identify
7342,Chemokine ,protein,76.0,Similarity
7343,Chemokine ,protein,54.0,Identify
7344,Chemokine ,protein,69.0,Similarity
7345,Chemokine ,protein,49.0,Identify
7346,Chemokine ,protein,68.0,Similarity
7347,Chemokine ,protein,46.0,Identify
7348,Chemokine ,protein,62.0,Similarity
7349,Chemokine ,protein,39.0,Identify
7350,Chemokine ,protein,60.0,Similarity
7351,Chemokine ,protein,37.0,Identify
7352,Chemokine ,protein,57.0,Similarity
7353,Chemokine ,protein,37.0,Identify
7354,Chemokine ,protein,56.0,Similarity
7355,Chemokine ,protein,33.0,Identify
7356,Chemokine ,protein,55.0,Similarity
7357,Chemokine ,protein,34.0,Identify
7358,Chemokine ,protein,33.0,Similarity
7359,Chemokine ,protein,16.0,Identify
7360,Chemokine ,protein,60.0,Similarity
7361,Chemokine ,protein,37.0,Identify
7362,Chemokine ,protein,60.0,Similarity
7363,Chemokine ,protein,35.0,Identify
7364,Chemokine ,protein,56.0,Similarity
7365,Chemokine ,protein,41.0,Identify
7366,Chemokine ,protein,56.0,Similarity
7367,Chemokine ,protein,36.0,Identify
7368,Chemokine ,protein,56.0,Similarity
7369,Chemokine ,protein,34.0,Identify
7370,Chemokine ,protein,56.0,Similarity
7371,Chemokine ,protein,33.0,Identify
7372,Chemokine ,protein,56.0,Similarity
7373,Chemokine ,protein,33.0,Identify
7374,Chemokine ,protein,55.0,Similarity
7375,Chemokine ,protein,33.0,Identify
7376,Chemokine ,protein,55.0,Similarity
7377,Chemokine ,protein,31.0,Identify
7378,Chemokine ,protein,49.0,Similarity
7379,Chemokine ,protein,36.0,Identify
7380,Chemokine ,protein,31.0,Similarity
7381,Chemokine ,protein,19.0,Identify
7382,Chemokine ,protein,64.0,Similarity
7383,Chemokine ,protein,42.0,Identify
7384,Chemokine ,protein,64.0,Similarity
7385,Chemokine ,protein,42.0,Identify
7386,Chemokine ,protein,64.0,Similarity
7387,Chemokine ,protein,40.0,Identify
7388,Chemokine ,protein,64.0,Similarity
7389,Chemokine ,protein,39.0,Identify
7390,Chemokine ,protein,64.0,Similarity
7391,Chemokine ,protein,39.0,Identify
7392,Chemokine ,protein,64.0,Similarity
7393,Chemokine ,protein,36.0,Identify
7394,Chemokine ,protein,61.0,Similarity
7395,Chemokine ,protein,42.0,Identify
7396,Chemokine ,protein,61.0,Similarity
7397,Chemokine ,protein,38.0,Identify
7398,Chemokine ,protein,59.0,Similarity
7399,Chemokine ,protein,33.0,Identify
7400,Chemokine ,protein,33.0,Similarity
7401,Chemokine ,protein,18.0,Identify
7402,Chemokine ,protein,77.0,Similarity
7403,Chemokine ,protein,55.0,Identify
7404,Chemokine ,protein,75.0,Similarity
7405,Chemokine ,protein,54.0,Identify
7406,Chemokine ,protein,74.0,Similarity
7407,Chemokine ,protein,53.0,Identify
7408,Chemokine ,protein,71.0,Similarity
7409,Chemokine ,protein,51.0,Identify
7410,Chemokine ,protein,70.0,Similarity
7411,Chemokine ,protein,48.0,Identify
7412,Chemokine ,protein,64.0,Similarity
7413,Chemokine ,protein,44.0,Identify
7414,Chemokine ,protein,61.0,Similarity
7415,Chemokine ,protein,35.0,Identify
7416,Chemokine ,protein,55.0,Similarity
7417,Chemokine ,protein,35.0,Identify
7418,Chemokine ,protein,35.0,Similarity
7419,Chemokine ,protein,19.0,Identify
7420,Chemokine ,protein,60.0,Similarity
7421,Chemokine ,protein,36.0,Identify
7422,Chemokine ,protein,60.0,Similarity
7423,Chemokine ,protein,35.0,Identify
7424,Chemokine ,protein,60.0,Similarity
7425,Chemokine ,protein,35.0,Identify
7426,Chemokine ,protein,59.0,Similarity
7427,Chemokine ,protein,35.0,Identify
7428,Chemokine ,protein,59.0,Similarity
7429,Chemokine ,protein,35.0,Identify
7430,Chemokine ,protein,58.0,Similarity
7431,Chemokine ,protein,33.0,Identify
7432,Chemokine ,protein,55.0,Similarity
7433,Chemokine ,protein,33.0,Identify
7434,Chemokine ,protein,30.0,Similarity
7435,Chemokine ,protein,14.0,Identify
7436,Chemokine ,protein,63.0,Similarity
7437,Chemokine ,protein,38.0,Identify
7438,Chemokine ,protein,62.0,Similarity
7439,Chemokine ,protein,40.0,Identify
7440,Chemokine ,protein,62.0,Similarity
7441,Chemokine ,protein,40.0,Identify
7442,Chemokine ,protein,62.0,Similarity
7443,Chemokine ,protein,37.0,Identify
7444,Chemokine ,protein,60.0,Similarity
7445,Chemokine ,protein,37.0,Identify
7446,Chemokine ,protein,53.0,Similarity
7447,Chemokine ,protein,39.0,Identify
7448,Chemokine ,protein,34.0,Similarity
7449,Chemokine ,protein,17.0,Identify
7450,Chemokine ,protein,79.0,Similarity
7451,Chemokine ,protein,60.0,Identify
7452,Chemokine ,protein,78.0,Similarity
7453,Chemokine ,protein,60.0,Identify
7454,Chemokine ,protein,64.0,Similarity
7455,Chemokine ,protein,42.0,Identify
7456,Chemokine ,protein,64.0,Similarity
7457,Chemokine ,protein,40.0,Identify
7458,Chemokine ,protein,55.0,Similarity
7459,Chemokine ,protein,33.0,Identify
7460,Chemokine ,protein,37.0,Similarity
7461,Chemokine ,protein,19.0,Identify
7462,Chemokine ,protein,65.0,Similarity
7463,Chemokine ,protein,42.0,Identify
7464,Chemokine ,protein,65.0,Similarity
7465,Chemokine ,protein,42.0,Identify
7466,Chemokine ,protein,65.0,Similarity
7467,Chemokine ,protein,42.0,Identify
7468,Chemokine ,protein,57.0,Similarity
7469,Chemokine ,protein,38.0,Identify
7470,Chemokine ,protein,35.0,Similarity
7471,Chemokine ,protein,19.0,Identify
7472,Chemokine ,protein,36.0,Similarity
7473,Chemokine ,protein,21.0,Identify
7474,Chemokine ,protein,34.0,Similarity
7475,Chemokine ,protein,17.0,Identify
7476,Chemokine ,protein,33.0,Similarity
7477,Chemokine ,protein,17.0,Identify
7478,Chemokine ,protein,32.0,Similarity
7479,Chemokine ,protein,18.0,Identify
7480,Chemokine ,protein,57.0,Similarity
7481,Chemokine ,protein,36.0,Identify
7482,Chemokine ,protein,55.0,Similarity
7483,Chemokine ,protein,33.0,Identify
7484,Chemokine ,protein,50.0,Similarity
7485,Chemokine ,protein,29.0,Identify
7486,Chemokine ,protein,67.0,Similarity
7487,Chemokine ,protein,45.0,Identify
7488,Chemokine ,protein,66.0,Similarity
7489,Chemokine ,protein,44.0,Identify
7490,Chemokine ,protein,92.0,Similarity
7491,Chemokine ,protein,84.0,Identify
7492,Lysophospholipid (S1P) ,lipid,71.0,Similarity
7493,Lysophospholipid (S1P) ,lipid,56.0,Identify
7494,Lysophospholipid (S1P) ,lipid,70.0,Similarity
7495,Lysophospholipid (S1P) ,lipid,51.0,Identify
7496,Lysophospholipid (S1P) ,lipid,68.0,Similarity
7497,Lysophospholipid (S1P) ,lipid,52.0,Identify
7498,Lysophospholipid (S1P) ,lipid,64.0,Similarity
7499,Lysophospholipid (S1P) ,lipid,49.0,Identify
7500,Lysophospholipid (S1P) ,lipid,69.0,Similarity
7501,Lysophospholipid (S1P) ,lipid,52.0,Identify
7502,Lysophospholipid (S1P) ,lipid,64.0,Similarity
7503,Lysophospholipid (S1P) ,lipid,48.0,Identify
7504,Lysophospholipid (S1P) ,lipid,61.0,Similarity
7505,Lysophospholipid (S1P) ,lipid,44.0,Identify
7506,Lysophospholipid (S1P) ,lipid,65.0,Similarity
7507,Lysophospholipid (S1P) ,lipid,49.0,Identify
7508,Lysophospholipid (S1P) ,lipid,65.0,Similarity
7509,Lysophospholipid (S1P) ,lipid,49.0,Identify
7510,Lysophospholipid (S1P) ,lipid,57.0,Similarity
7511,Lysophospholipid (S1P) ,lipid,42.0,Identify
7512,Vasopressin and oxytocin ,peptide,56.0,Similarity
7513,Vasopressin and oxytocin ,peptide,41.0,Identify
7514,Vasopressin and oxytocin ,peptide,52.0,Similarity
7515,Vasopressin and oxytocin ,peptide,40.0,Identify
7516,Vasopressin and oxytocin ,peptide,51.0,Similarity
7517,Vasopressin and oxytocin ,peptide,38.0,Identify
7518,Vasopressin and oxytocin ,peptide,74.0,Similarity
7519,Vasopressin and oxytocin ,peptide,63.0,Identify
7520,Vasopressin and oxytocin ,peptide,68.0,Similarity
7521,Vasopressin and oxytocin ,peptide,53.0,Identify
7522,Vasopressin and oxytocin ,peptide,70.0,Similarity
7523,Vasopressin and oxytocin ,peptide,58.0,Identify
7524,Leukotriene ,lipid,43.0,Similarity
7525,Leukotriene ,lipid,23.0,Identify
7526,Leukotriene ,lipid,43.0,Similarity
7527,Leukotriene ,lipid,20.0,Identify
7528,Leukotriene ,lipid,42.0,Similarity
7529,Leukotriene ,lipid,22.0,Identify
7530,Leukotriene ,lipid,36.0,Similarity
7531,Leukotriene ,lipid,21.0,Identify
7532,Leukotriene ,lipid,61.0,Similarity
7533,Leukotriene ,lipid,48.0,Identify
7534,Leukotriene ,lipid,46.0,Similarity
7535,Leukotriene ,lipid,26.0,Identify
7536,Leukotriene ,lipid,42.0,Similarity
7537,Leukotriene ,lipid,28.0,Identify
7538,Leukotriene ,lipid,65.0,Similarity
7539,Leukotriene ,lipid,40.0,Identify
7540,Leukotriene ,lipid,36.0,Similarity
7541,Leukotriene ,lipid,21.0,Identify
7542,Leukotriene ,lipid,42.0,Similarity
7543,Leukotriene ,lipid,21.0,Identify
7544,Lysophospholipid (LPA) ,lipid,56.0,Similarity
7545,Lysophospholipid (LPA) ,lipid,36.0,Identify
7546,Lysophospholipid (LPA) ,lipid,54.0,Similarity
7547,Lysophospholipid (LPA) ,lipid,35.0,Identify
7548,Lysophospholipid (LPA) ,lipid,37.0,Similarity
7549,Lysophospholipid (LPA) ,lipid,18.0,Identify
7550,Lysophospholipid (LPA) ,lipid,35.0,Similarity
7551,Lysophospholipid (LPA) ,lipid,19.0,Identify
7552,Lysophospholipid (LPA) ,lipid,34.0,Similarity
7553,Lysophospholipid (LPA) ,lipid,15.0,Identify
7554,Lysophospholipid (LPA) ,lipid,67.0,Similarity
7555,Lysophospholipid (LPA) ,lipid,53.0,Identify
7556,Lysophospholipid (LPA) ,lipid,36.0,Similarity
7557,Lysophospholipid (LPA) ,lipid,18.0,Identify
7558,Lysophospholipid (LPA) ,lipid,35.0,Similarity
7559,Lysophospholipid (LPA) ,lipid,18.0,Identify
7560,Lysophospholipid (LPA) ,lipid,35.0,Similarity
7561,Lysophospholipid (LPA) ,lipid,17.0,Identify
7562,Lysophospholipid (LPA) ,lipid,76.0,Similarity
7563,Lysophospholipid (LPA) ,lipid,57.0,Identify
7564,Lysophospholipid (LPA) ,lipid,73.0,Similarity
7565,Lysophospholipid (LPA) ,lipid,56.0,Identify
7566,Lysophospholipid (LPA) ,lipid,34.0,Similarity
7567,Lysophospholipid (LPA) ,lipid,19.0,Identify
7568,Lysophospholipid (LPA) ,lipid,35.0,Similarity
7569,Lysophospholipid (LPA) ,lipid,18.0,Identify
7570,Lysophospholipid (LPA) ,lipid,33.0,Similarity
7571,Lysophospholipid (LPA) ,lipid,15.0,Identify
7572,Lysophospholipid (LPA) ,lipid,79.0,Similarity
7573,Lysophospholipid (LPA) ,lipid,56.0,Identify
7574,Free fatty acid ,lipid,70.0,Similarity
7575,Free fatty acid ,lipid,48.0,Identify
7576,Free fatty acid ,lipid,70.0,Similarity
7577,Free fatty acid ,lipid,48.0,Identify
7578,Free fatty acid ,lipid,37.0,Similarity
7579,Free fatty acid ,lipid,19.0,Identify
7580,Free fatty acid ,lipid,31.0,Similarity
7581,Free fatty acid ,lipid,20.0,Identify
7582,Free fatty acid ,lipid,100.0,Similarity
7583,Free fatty acid ,lipid,99.0,Identify
7584,Free fatty acid ,lipid,40.0,Similarity
7585,Free fatty acid ,lipid,21.0,Identify
7586,Free fatty acid ,lipid,31.0,Similarity
7587,Free fatty acid ,lipid,23.0,Identify
7588,Free fatty acid ,lipid,40.0,Similarity
7589,Free fatty acid ,lipid,21.0,Identify
7590,Free fatty acid ,lipid,20.0,Similarity
7591,Free fatty acid ,lipid,13.0,Identify
7592,Free fatty acid ,lipid,31.0,Similarity
7593,Free fatty acid ,lipid,23.0,Identify
7594,Neuropeptide FF/neuropeptide AF ,peptide,84.0,Similarity
7595,Neuropeptide FF/neuropeptide AF ,peptide,64.0,Identify
